,name,car_type,year,image,price
527,벤츠 SLK-클래스,스포츠카 컨버터블,2015,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_253%2Fauto_1495799766880R0F4W_PNG%2F56585_2015__SLK__AMG.png,"10,120만원 보험료계산 광고
정보확인 내용 열고 닫기"
528,벤츠 GLK-클래스 X204,중형 SUV,2015,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_155%2Fauto_1495799810131SWtln_PNG%2F56533_2015__GLK_.png,"5,500~6,190만원 보험료계산 광고
정보확인 내용 열고 닫기"
529,벤츠 M-클래스 W166,중형 SUV,2015,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_187%2Fauto_1495799727542QbCSt_PNG%2F56525_2015__M_.png,"9,130만원 보험료계산 광고
정보확인 내용 열고 닫기"
530,벤츠 M-클래스 W164,중형 SUV,2008,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_117%2Fauto_1497939320714X0d7f_PNG%2F11338_2008__M.png,"8,240~9,190만원 보험료계산 광고
정보확인 내용 열고 닫기"
531,벤츠 M-클래스 W163,중형 SUV,2005,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_230%2Fauto_1497939840233QxK0K_PNG%2F12979_2005__M.png,"7,120~10,810만원 보험료계산 광고
정보확인 내용 열고 닫기"
532,벤츠 CL-클래스 C215,대형 쿠페,2005,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_48%2Fauto_1497939886001fh8o2_PNG%2F12985_2005__CL.png,"26,690만원 보험료계산 광고
정보확인 내용 열고 닫기"
533,벤츠 GL-클래스 X166,대형 SUV,2013,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_256%2Fauto_1496048351480sMQ6E_PNG%2F29669_2013__GL.png,"72,290~84,740유로 보험료계산 광고
정보확인 내용 열고 닫기"
534,벤츠 SLS AMG,스포츠카 컨버터블,2012,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_264%2Fauto_1496048042194ITgHg_PNG%2F28441_2012__SLS.png,"25,710~28,460만원 보험료계산 광고
정보확인 내용 열고 닫기"
535,벤틀리 벤테이가,대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250305_233%2Fauto_1741139606915fg556_PNG%2F20250305105316_7dSSyxSV.png,"33,500~39,390만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
536,볼보 XC60,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240823_193%2Fauto_1724371838417pfXiv_PNG%2F20240823091029_3pATfm9v.png,"6,440~7,650만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
537,볼보 S90,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241105_148%2Fauto_1730795825988l8p8P_PNG%2F20241105173656_DbVxSQrp.png,"6,400~7,400만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
538,볼보 XC90,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250120_37%2Fauto_1737349005924euYu2_PNG%2F20250120135638_OEUWk7qm.png,"8,720~9,650만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
539,볼보 S60 크로스컨트리,중형 세단,2016,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_224%2Fauto_1495544523290rjg1E_PNG%2F60573_2016__S60__.png,"4,970~5,240만원 보험료계산 광고
정보확인 내용 열고 닫기"
540,볼보 S60,중형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240821_19%2Fauto_1724204987993CQkyI_PNG%2F20240821104937_W8dsTj9h.png,"5,690만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
541,볼보 XC40 리차지,준중형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230901_27%2Fauto_1693534563308DOHUO_PNG%2F20230901111548_SdpcQPZB.png,"6,769만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
542,볼보 XC40,준중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240826_276%2Fauto_17246545593723QLEF_PNG%2F20240826154231_46i0MqSK.png,"4,950~5,615만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
543,볼보 V60 크로스컨트리,중형 왜건,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240829_184%2Fauto_1724912285603sPX7q_PNG%2F20240829151757_29K0BiXg.png,"5,660~6,290만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
544,볼보 V60,중형 왜건,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240829_184%2Fauto_1724912285603sPX7q_PNG%2F20240829151757_29K0BiXg.png,"5,660~6,290만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
545,볼보 V40 크로스컨트리,준중형 해치백,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190528_139%2Fauto_1559023831935dERL7_PNG%2F20190528151015_ibGWNW1i.png,"3,780만원 보험료계산 광고
정보확인 내용 열고 닫기"
546,볼보 V40,준중형 해치백,2018,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190528_139%2Fauto_1559023831935dERL7_PNG%2F20190528151015_ibGWNW1i.png,"3,780만원 보험료계산 광고
정보확인 내용 열고 닫기"
547,볼보 V90 크로스컨트리,준대형 왜건,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241105_206%2Fauto_17307969598279lN0j_PNG%2F20241105175551_sfmFXOTo.png,"7,250~7,820만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
548,볼보 S80,준대형 세단,2016,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_124%2Fauto_1495544514674igXkE_PNG%2F60553_2016__S80.png,"5,350~6,430만원 보험료계산 광고
정보확인 내용 열고 닫기"
549,볼보 C40 리차지,준중형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230804_103%2Fauto_1691131545925pQU5d_PNG%2F20230804154534_CwbrqVEs.png,"6,865만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
550,볼보 XC70,준대형 왜건,2016,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180625_183%2Fauto_15299220892221C6Q2_PNG%2F20180625192048_IYG7NxtK.png,"5,830~6,550만원 보험료계산 광고
정보확인 내용 열고 닫기"
551,볼보 C30,준중형 해치백,2013,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_266%2Fauto_1496048371266b0T4j_PNG%2F20014_2013__C30.png,"3,810만원 보험료계산 광고
정보확인 내용 열고 닫기"
552,볼보 S40,준중형 세단,2007,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_120%2Fauto_1497939395251H68qz_PNG%2F11935_2007__S40.png,"3,640만원 보험료계산 광고
정보확인 내용 열고 닫기"
553,볼보 V50,중형 왜건,2010,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180622_5%2Fauto_1529647945091F4YuF_PNG%2F20180622151205_wLjIdYLb.png,"3,860만원 보험료계산 광고
정보확인 내용 열고 닫기"
554,볼보 C70,스포츠카 컨버터블,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_17%2Fauto_1496048275774s9fjU_PNG%2F30010_2013__C70.png,"7,250만원 보험료계산 광고
정보확인 내용 열고 닫기"
555,볼보 EX30,소형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250203_71%2Fauto_1738542502852MIrGc_PNG%2F20250203092810_HCQla48u.png,"4,755~5,183만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
556,북기은상 CK 미니밴,소형 밴,2019,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20171114_74%2Fauto_1510643931453F5RAM_PNG%2F20171114161829_1r48PiNH.png,"1,175만원 보험료계산 광고
정보확인 내용 열고 닫기"
557,북기은상 켄보 600,준중형 SUV,2017,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_172%2Fauto_1495542666828LTgzn_PNG%2F67999_2017--600.png,"1,999~2,099만원 보험료계산 광고
정보확인 내용 열고 닫기"
558,북기은상 CK 미니트럭,소형 트럭,2016,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191004_43%2Fauto_1570154383020sijhd_PNG%2F20191004105926_UP5STwMU.png,"1,085만원 보험료계산 광고
정보확인 내용 열고 닫기"
559,뷰익 리갈,중형 세단,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230728_259%2Fauto_1690507981617aBK9r_PNG%2F20230728103246_cyWl3f7U.png,"22,274달러 보험료계산 광고
정보확인 내용 열고 닫기"
560,사브 9000,준대형 세단,1994,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_25%2Fauto_14979389363000aQOH_PNG%2F66123_1994__9000_CDE.png,"6,400만원 보험료계산 광고
정보확인 내용 열고 닫기"
561,사이언 tC,준중형 쿠페,2014,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_30%2Fauto_1496048841494ndQJI_PNG%2F55999_2014__tC.png,"19,980~20,980달러 보험료계산 광고
정보확인 내용 열고 닫기"
562,사이언 xB,소형 RV,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_90%2Fauto_1495798202269MSbCd_PNG%2F60335_2015__xB_686__.png,"19,685달러 보험료계산 광고
정보확인 내용 열고 닫기"
563,사이언 xD,소형 SUV,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_213%2Fauto_1496048339672xn10o_PNG%2F29727_2013__xD.png,"16,500달러 보험료계산 광고
정보확인 내용 열고 닫기"
564,쉐보레 실버라도,대형 트럭,2023,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220106_126%2Fauto_1641438823872koiHR_PNG%2F20220106121330_Xj3SbzU0.png,"39,900~105,000달러 보험료계산 광고
정보확인 내용 열고 닫기"
565,쉐보레 카마로,스포츠카 쿠페,2021,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201026_28%2Fauto_1603678707125ddP3Y_PNG%2F20201026111817_QpzGDbPw.png,"5,450~5,529만원 보험료계산 광고
정보확인 내용 열고 닫기"
566,쉐보레 트레일블레이저,소형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240522_216%2Fauto_1716349245705w90fU_PNG%2F20240522124036_7lHwUO0p.png,"2,799~3,339만원 구매혜택
정보확인 내용 열고 닫기







보험료계산 광고
정보확인 내용 열고 닫기"
567,쉐보레 콜로라도,준대형 트럭,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240716_165%2Fauto_1721095298051KpkWG_PNG%2F20240716110124_BDi9GN8M.png,"7,279만원 구매혜택
정보확인 내용 열고 닫기





보험료계산 광고
정보확인 내용 열고 닫기"
568,쉐보레 트랙커,소형 SUV,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191025_159%2Fauto_1571969825640fNWLC_PNG%2F20191025111655_dk9vj6gu.png,"13,200~23,700달러 보험료계산 광고
정보확인 내용 열고 닫기"
569,쉐보레 SSR,대형 트럭,2003,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_104%2Fauto_1497939973999GKkXI_PNG%2F43147_2003_SSR_.png,"45,000달러 보험료계산 광고
정보확인 내용 열고 닫기"
570,쉐보레 볼트,소형 해치백,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220823_285%2Fauto_1661228159161KSfYz_PNG%2F20220823131548_i3lQogBs.png,"4,430만원 보험료계산 광고
정보확인 내용 열고 닫기"
571,스마트 포투 쿠페,경형 해치백,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190530_245%2Fauto_1559189726999BsNpy_PNG%2F20190530131420_GaiyoVEZ.png,"3,400만원 보험료계산 광고
정보확인 내용 열고 닫기"
572,스즈키 알토웍스,경형 해치백,2016,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_174%2Fauto_1495544600039w2Xgi_PNG%2F61689_2016---.png,"1,509,840~1,617,840엔 보험료계산 광고
정보확인 내용 열고 닫기"
573,스즈키 알토,경형 해치백,2022,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220824_80%2Fauto_16613202765773jTsa_PNG%2F20220824145104_plSGMxwI.png,"399,000~584,000루피 보험료계산 광고
정보확인 내용 열고 닫기"
574,스즈키 이그니스,소형 해치백,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200304_217%2Fauto_1583296840667CLP70_PNG%2F20200304134018_MfsAs5wq.png,"489,000루피 보험료계산 광고
정보확인 내용 열고 닫기"
575,아우디 A6,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_87%2Fauto_17339840676828uzfY_PNG%2F20241212151419_tcRPJLZa.png,"7,220~8,470만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
576,아우디 뉴 A6,준대형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_87%2Fauto_17339840676828uzfY_PNG%2F20241212151419_tcRPJLZa.png,"7,220~8,470만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
577,아우디 A6,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_87%2Fauto_17339840676828uzfY_PNG%2F20241212151419_tcRPJLZa.png,"7,220~8,470만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
578,아우디 A7,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250113_276%2Fauto_1736753654265pwJNP_PNG%2F20250113163404_ocYpKIg0.png,"10,540만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
579,아우디 A7,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250113_276%2Fauto_1736753654265pwJNP_PNG%2F20250113163404_ocYpKIg0.png,"10,540만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
580,아우디 A4,중형 세단,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250103_11%2Fauto_173589187778678f75_PNG%2F20250103171108_aX3ssDnN.png,"5,490~6,778만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
581,아우디 뉴 A4,중형 세단,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250103_11%2Fauto_173589187778678f75_PNG%2F20250103171108_aX3ssDnN.png,"5,490~6,778만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
582,아우디 A4,중형 세단,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250103_11%2Fauto_173589187778678f75_PNG%2F20250103171108_aX3ssDnN.png,"5,490~6,778만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
583,아우디 Q5,중형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241112_188%2Fauto_1731384044509cCEwN_PNG%2F20241112130035_3lQYsgot.png,"7,370~8,120만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
584,아우디 Q5,중형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241112_188%2Fauto_1731384044509cCEwN_PNG%2F20241112130035_3lQYsgot.png,"7,370~8,120만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
585,아우디 A5,중형 세단,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240805_131%2Fauto_17228249042480Ce0g_PNG%2F20240805112758_gpmdepr6.png,"6,130~7,114만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
