name,car_type,year,image,price
마쯔다 CX-3,소형 SUV,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180919_292%2Fauto_1537350407627bFkoj_PNG%2F20180919184603_wrw4C0yi.png,"2,127,600~2,353,600엔"
마쯔다 CX-5,준중형 SUV,2021,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210915_135%2Fauto_1631682841841e5hYK_PNG%2F20210915141351_iMFMyATG.png,가격정보 없음
마쯔다 CX-7,중형 SUV,2010,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210115_156%2Fauto_1610671180400COe77_PNG%2F20210115093915_LyJF6W5K.png,가격정보 없음
마쯔다 CX-9,준대형 SUV,2017,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180404_284%2Fauto_1522821729086IYw8w_PNG%2F20180404150149_C8ByxGz8.png,"31,520~44,315달러"
마쯔다 MPV,준대형 RV,2008,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_10%2Fauto_1497939732933Qweao_PNG%2F53869_2008__MPV.png,"2,824,200엔"
마쯔다 RX-7,스포츠카 쿠페,1992,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_150%2Fauto_149793886211651kuF_PNG%2F41435_1992__RX-7%25283%2529.png,가격정보 없음
마쯔다 비안테,중형 RV,2016,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_212%2Fauto_1495544272521PD76W_PNG%2F63257_2016__.png,"2,343,600엔"
마쯔다 플레어 크로스오버,경형 SUV,2016,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_119%2Fauto_1495544146147bmo0z_PNG%2F64635_2016___.png,"1,338,120~1,684,800엔"
맥라렌 720S,스포츠카 쿠페,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230217_54%2Fauto_16765993186551729i_PNG%2F20230217110147_tp0XTwkC.png,가격정보 없음
맥라렌 570S,스포츠카 쿠페,2016,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_261%2Fauto_1495545669349uLTqR_PNG%2F57689_2016__570S.png,"184,900달러"
맥라렌 650S,스포츠카 컨버터블,2016,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20171218_197%2Fauto_1513575382653PP0jz_PNG%2F20171218143535_uBfuaJod.png,"255,850파운드"
맥라렌 600LT,스포츠카 컨버터블,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190307_145%2Fauto_1551935540134vdh09_PNG%2F20190307140731_GkVqIjwh.png,"31,500만원"
맥라렌 아투라,스포츠카 컨버터블,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240227_157%2Fauto_1709001391795SGGYE_PNG%2F20240227113621_UzIAZ3rL.png,가격정보 없음
맥라렌 750S,스포츠카 컨버터블,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230426_268%2Fauto_1682482215517aqKby_PNG%2F20230426131005_iqzelWFI.png,"345,000달러"
맥라렌 GT,스포츠카 쿠페,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231219_51%2Fauto_17029484694248gO3u_PNG%2F20231219101417_rCkqju88.png,가격정보 없음
맥라렌 765LT,스포츠카 컨버터블,2021,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210728_282%2Fauto_1627433325670tDEVH_PNG%2F20210728094834_dJNfMZ7y.png,"382,500달러"
맥라렌 675LT,스포츠카 쿠페,2016,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_18%2Fauto_1495545656607OXfFV_PNG%2F57207_2016__675LT.png,가격정보 없음
맥라렌 MP4-12C,스포츠카 컨버터블,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_114%2Fauto_1496049196775mSEtb_PNG%2F31948_2013__MP4-12C_.png,가격정보 없음
맥라렌 세나,스포츠카 쿠페,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210426_138%2Fauto_1619405101888eyVwU_PNG%2F20210426114450_x4gaTb9C.png,가격정보 없음
맥라렌 540C,스포츠카 쿠페,2016,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_227%2Fauto_1495798252140ArWRx_PNG%2F58859_2015__540C.png,"199,596달러"
머큐리 세이블,준대형 세단,2008,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_5%2Fauto_1497939729284ej87d_PNG%2F58237_2008__.png,"23,935~29,575달러"
머큐리 그랜드 마퀴스,준대형 세단,2006,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_80%2Fauto_1497939850247pnXIJ_PNG%2F12722_2006___.png,가격정보 없음
미니 쿠퍼 SD,소형 해치백,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190530_278%2Fauto_1559201784135Qv4Bf_PNG%2F20190530163609_XpuvfRbB.png,"4,560만원"
미니 쿠퍼 D,소형 해치백,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190530_52%2Fauto_1559195013070oT4Im_PNG%2F20190530144246_YpxsfAIp.png,"3,530~4,000만원"
미니 쿠퍼 S,소형 해치백,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240612_6%2Fauto_1718157865615FovVV_PNG%2F20240612110417_3flCh19o.png,"4,970만원"
미니 쿠퍼 D 컨트리맨,소형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240618_11%2Fauto_1718675431984WupwE_PNG%2F20240618105017_Zih5W75o.png,가격정보 없음
미니 쿠퍼 SD 컨트리맨,소형 SUV,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220808_98%2Fauto_1659939995732WCi9V_PNG%2F20220808152626_1Jf54JeR.png,"5,650~5,830만원"
미니 쿠퍼 컨트리맨,소형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240430_255%2Fauto_1714442892084UpxA1_PNG%2F20240430110808_IO0rRdPc.png,"5,670만원"
미니 쿠퍼 S 컨트리맨,소형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231122_60%2Fauto_1700639373865JXoJi_PNG%2F20231122164924_8QXuNs6p.png,"4,990~5,700만원"
미니 쿠퍼 SD 클럽맨,소형 왜건,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220808_245%2Fauto_1659941259261yYRgk_PNG%2F20220808154730_udTFnhGC.png,"5,130~5,220만원"
미니 쿠퍼 D 클럽맨,소형 왜건,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220808_183%2Fauto_1659940483484lmVlO_PNG%2F20220808153431_RG5yB14m.png,"4,380~4,400만원"
미니 쿠퍼 클럽맨,소형 왜건,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230613_222%2Fauto_1686641126457rVLgO_PNG%2F20230613162518_Xnh6d0Vr.png,"4,370~4,700만원"
미니 쿠퍼 S 클럽맨,소형 왜건,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230613_127%2Fauto_1686641325877yjgUd_PNG%2F20230613162838_VNlwMw3R.png,"5,230~5,520만원"
미니 쿠퍼 S 컨버터블,소형 컨버터블,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230613_4%2Fauto_16866408051196drr7_PNG%2F20230613161956_3IFHe5kV.png,"5,270만원"
미니 쿠퍼 SD 쿠페,소형 쿠페,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_145%2Fauto_1496048389848rbobw_PNG%2F28428_2013__.png,"4,330만원"
미니 쿠퍼 S 쿠페,소형 쿠페,2013,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_145%2Fauto_1496048389848rbobw_PNG%2F28428_2013__.png,"4,230만원"
미니 쿠퍼 S 로드스터,스포츠카 컨버터블,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170821_150%2Fauto_150331665228258HJ0_PNG%2F20170821205730_RO1WcHZi.png,"4,470만원"
미니 쿠퍼 D 페이스맨,소형 SUV,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170821_150%2Fauto_1503320419251L3Eu0_PNG%2F20170821215954_HQT48PhS.png,"3,810~4,500만원"
미니 쿠퍼 SD 페이스맨,소형 SUV,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_50%2Fauto_1495798328742qK7ML_PNG%2F52505_2015__.png,가격정보 없음
미쯔비시 랜서 에볼루션,준중형 세단,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_92%2Fauto_14957982033803E7oF_PNG%2F60397_2015_____.png,"37,995달러"
미쯔비시 이클립스,스포츠카 쿠페,2008,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_220%2Fauto_1497939448403xUy9n_PNG%2F11376_2008__.png,"4,040만원"
미쯔비시 FTO,중형 쿠페,1994,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_147%2Fauto_1497939024745chB23_PNG%2F50377_1994__FTO.png,가격정보 없음
미쯔비시 RVR,준중형 SUV,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200113_125%2Fauto_15788882341240SKQs_PNG%2F20200113130343_WkLziK6E.png,"2,143,900엔"
미쯔비시 갤랑,준중형 해치백,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_125%2Fauto_1496048638209q5x9z_PNG%2F51219_2013____.png,가격정보 없음
미쯔비시 랜서,준중형 세단,2016,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180927_168%2Fauto_15380314421909Ev2n_PNG%2F20180927155429_fcTv6epZ.png,"17,595~23,495달러"
미쯔비시 몬테로,준대형 SUV,2006,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_148%2Fauto_1497939845696wNHdo_PNG%2F12687_2006__.png,가격정보 없음
미쯔비시 아웃랜더,소형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250203_215%2Fauto_1738565719859UwH8U_PNG%2F20250203155502_5mk6O54z.png,가격정보 없음
미쯔비시 파제로,중형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240502_291%2Fauto_17146223108311EYAs_PNG%2F20240502125819_HOb8sr25.png,가격정보 없음
미쯔오까 가류,준대형 세단,2016,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180419_202%2Fauto_1524111762173t4Pl6_PNG%2F20180419132223_4aTq7jb0.png,"5,068,440엔"
미쯔오까 라세드,스포츠카 쿠페,1990,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_118%2Fauto_14979390743408zKbM_PNG%2F56631_1990__.png,"5,350,000엔"
미쯔오까 뷰트,준중형 해치백,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230221_69%2Fauto_16769453669314sKIS_PNG%2F20230221110916_L3DQfQ4x.png,"3,080,000엔"
미쯔오까 오로치,스포츠카 쿠페,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_83%2Fauto_1496049218482hwmsm_PNG%2F31984_2013__.png,"20,780만원"
미쯔오까 히미코,스포츠카 컨버터블,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180419_123%2Fauto_1524102249242MxS3T_PNG%2F20180419104356_qm2ufKI9.png,"4,978,800~5,853,600엔"
벤츠 E-클래스 W212,준대형 세단,2015,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200131_147%2Fauto_1580450125080QK61q_PNG%2F20200131145523_Bh8Wpg6y.png,"6,020~9,510만원"
벤츠 E-클래스 W211,준대형 세단,2008,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191227_106%2Fauto_1577428883719mkNVT_PNG%2F20191227154121_RwOxD6uJ.png,"5,950~9,990만원"
벤츠 S-클래스 W222,대형 세단,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200114_276%2Fauto_1578966726694QOskT_PNG%2F20200114105204_imwSCi58.png,"13,730~19,970만원"
벤츠 S-클래스 W221,대형 세단,2013,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200131_43%2Fauto_1580453634477LTlCD_PNG%2F20200131155352_4qy8EZvZ.png,"12,020~25,720만원"
벤츠 S-클래스,대형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241021_206%2Fauto_1729477582870VDyxV_PNG%2F20241021112615_2q6VHpmH.png,"14,860~24,850만원"
벤츠 C-클래스 W205,중형 세단,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180122_230%2Fauto_15165854851623b8ro_PNG%2F20180122104430_P7zTd8aQ.png,"4,910~6,330만원"
벤츠 C-클래스 W204,중형 세단,2012,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_143%2Fauto_1496048074657r6DSG_PNG%2F18082_2012__C.png,"4,750~5,550만원"
벤츠 C-클래스,중형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250110_123%2Fauto_1736473600373coWJC_PNG%2F20250110104625_YPdTjFLR.png,"6,160~6,460만원"
벤츠 CLS-클래스 W218,준대형 세단,2015,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200814_186%2Fauto_1597383299127gMFpy_PNG%2F20200814143457_nT8oswv4.png,"8,530~9,990만원"
벤츠 CLS-클래스 W219,준대형 세단,2010,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200131_97%2Fauto_15804529738683l2sB_PNG%2F20200131154252_TDewmf28.png,"10,720만원"
벤츠 G-클래스 W463,중형 SUV,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_34%2Fauto_1495799772057QJHPT_PNG%2F56529_2015__G_.png,"14,850만원"
벤츠 CLA-클래스 C117,준중형 세단,2017,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191209_235%2Fauto_1575857174287Xk1aE_PNG%2F20191209110612_MDYWSXUl.png,"4,940~5,790만원"
벤츠 GLA-클래스 X156,준중형 SUV,2017,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170911_266%2Fauto_1505107071242JqnSL_PNG%2F20170911141737_NKvdvRZw.png,"4,530~5,310만원"
벤츠 AMG GT,대형 세단,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241205_120%2Fauto_173336281026181SbF_PNG%2F20241205103951_Q00wcTU3.png,"15,440~17,130만원"
벤츠 스프린터,대형 밴,2020,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191218_183%2Fauto_1576641490671j8fg9_PNG%2F20191218125713_WcQewDer.png,"51,950파운드"
벤츠 뉴 SL-클래스,스포츠카 컨버터블,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180723_230%2Fauto_15323254655564FaXE_PNG%2F20180723145727_dSNvnFny.png,"13,290만원"
벤츠 SL-클래스,스포츠카 컨버터블,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250221_93%2Fauto_1740116297603bXmJ7_PNG%2F20250221143809_XuzUebKR.png,"15,560~16,860만원"
벤츠 뉴 SLK-클래스,스포츠카 컨버터블,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_50%2Fauto_14957997332944VAHC_PNG%2F56547_2015__SLK_.png,"6,960~8,190만원"
벤츠 SLK-클래스,스포츠카 컨버터블,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_253%2Fauto_1495799766880R0F4W_PNG%2F56585_2015__SLK__AMG.png,"10,120만원"
벤츠 GLK-클래스 X204,중형 SUV,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_155%2Fauto_1495799810131SWtln_PNG%2F56533_2015__GLK_.png,"5,500~6,190만원"
벤츠 M-클래스 W166,중형 SUV,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_187%2Fauto_1495799727542QbCSt_PNG%2F56525_2015__M_.png,"9,130만원"
벤츠 M-클래스 W164,중형 SUV,2008,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_117%2Fauto_1497939320714X0d7f_PNG%2F11338_2008__M.png,"8,240~9,190만원"
벤츠 M-클래스 W163,중형 SUV,2005,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_230%2Fauto_1497939840233QxK0K_PNG%2F12979_2005__M.png,"7,120~10,810만원"
벤츠 CL-클래스 C216,대형 쿠페,2010,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_21%2Fauto_14961107669377t3il_PNG%2F68387_2010__CL.png,가격정보 없음
벤츠 CL-클래스 C215,대형 쿠페,2005,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_48%2Fauto_1497939886001fh8o2_PNG%2F12985_2005__CL.png,"26,690만원"
벤츠 GL-클래스 X166,대형 SUV,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_256%2Fauto_1496048351480sMQ6E_PNG%2F29669_2013__GL.png,"72,290~84,740유로"
벤츠 GL-클래스 X164,대형 SUV,2007,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_293%2Fauto_1497939328027jxNhh_PNG%2F11962_2007__GL.png,가격정보 없음
벤츠 CLK-클래스 C209,스포츠카 쿠페,2007,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_241%2Fauto_1497939802829knAEx_PNG%2F117707_2007__CLK_63_AMG__.png,가격정보 없음
벤츠 SLS AMG,스포츠카 컨버터블,2012,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_264%2Fauto_1496048042194ITgHg_PNG%2F28441_2012__SLS.png,"25,710~28,460만원"
벤츠 R-클래스,준대형 RV,2010,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_77%2Fauto_1496048148654hNefN_PNG%2F29704_2012__R.png,가격정보 없음
벤틀리 벤테이가,대형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250305_233%2Fauto_1741139606915fg556_PNG%2F20250305105316_7dSSyxSV.png,"33,500~39,390만원"
